timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.0000,-11606.2314453125,11335.1044921875,-49482.734375,-123344.328125,3198.087158203125,2728.07470703125,2050.191162109375,2737.86474609375,0
0.0000,-4946.619140625,14325.90234375,-48983.70703125,-123852.65625,7781.9375,7186.80029296875,6489.068359375,7173.74658203125,0
0.0000,2220.064453125,16082.8828125,-47698.484375,-125832.6640625,7232.0400390625,6629.88427734375,5934.07470703125,6622.91064453125,0
0.0000,-1199.3497314453125,15283.5849609375,-47789.90234375,-125868.5625,3838.1962890625,3240.82373046875,2551.317138671875,3241.092041015625,0
0.0000,-10763.5263671875,11743.4267578125,-49252.59765625,-123645.7265625,2853.378662109375,2281.7998046875,1600.5634765625,2287.387939453125,0
0.0000,-6930.56005859375,13517.08203125,-49234.00390625,-123474.5546875,7176.4736328125,6610.43798828125,5911.1865234375,6592.3779296875,0
0.0000,1975.3575439453125,16122.4453125,-47821.41796875,-125632.703125,7697.224609375,7127.65771484375,6431.22216796875,7116.8837890625,0
0.0000,33.0805778503418,15539.109375,-47680.55859375,-126026.09375,4327.65478515625,3776.505615234375,3084.00390625,3773.689208984375,0
0.0000,-9400.427734375,12362.5244140625,-49007.4921875,-124065.4453125,2469.778076171875,2016.0377197265625,1342.9820556640625,2030.8792724609375,0
0.0000,-8909.001953125,12706.65234375,-49453.05078125,-123200.65625,6385.35595703125,5805.015625,5116.89501953125,5797.05810546875,0
0.0622,1237.213623046875,16063.615234375,-47976.76171875,-125359.5234375,8073.6279296875,7460.07275390625,6773.15869140625,7456.3623046875,0
0.0623,827.3720703125,15703.171875,-47608.8984375,-126099.453125,4886.26953125,4283.2197265625,3599.211669921875,4284.51611328125,0
0.0623,-7801.47314453125,13051.986328125,-48723.625,-124490.3984375,2421.319580078125,1935.1690673828125,1273.8704833984375,1957.2525634765625,0
0.0623,-10413.095703125,11969.89453125,-49590.9140625,-123011.734375,5565.94140625,4969.2841796875,4290.86376953125,4970.08837890625,0
0.0623,275.7310791015625,15892.1328125,-48181.234375,-125025.984375,8348.95703125,7698.29736328125,7018.40234375,7698.52099609375,0
0.0623,1519.51611328125,15827.89453125,-47581.58203125,-126110.046875,5514.3984375,4863.2470703125,4184.0673828125,4866.734375,0
0.0623,-6054.37158203125,13778.462890625,-48449.3671875,-124911.546875,2700.89501953125,2068.474853515625,1395.732177734375,2080.23193359375,0
0.0623,-11386.06640625,11440.560546875,-49647.109375,-122961.5390625,4777.41650390625,4166.8564453125,3477.260498046875,4156.0380859375,0
0.0623,-1096.2188720703125,15561.908203125,-48423.9296875,-124641.1796875,8386.5078125,7774.2041015625,7080.27197265625,7760.748046875,0
0.0623,1973.390625,15918.8662109375,-47578.09765625,-126054.390625,6078.869140625,5465.8056640625,4772.81201171875,5456.86474609375,0
0.0912,-4308.47705078125,14418.884765625,-48196.92578125,-125292.1953125,2895.8916015625,2344.653076171875,1665.3388671875,2346.798828125,0
0.0912,-11851.787109375,11210.4267578125,-49605.17578125,-123050.2734375,3905.117431640625,3384.500732421875,2693.2060546875,3363.35595703125,0
0.0912,-2818.86767578125,15040.21875,-48690.140625,-124221.90625,8222.490234375,7610.3212890625,6906.15185546875,7577.28515625,0
0.0912,2292.349853515625,16013.63671875,-47628.07421875,-125957.3828125,6681.740234375,6065.99462890625,5364.462890625,6038.94873046875,0
0.0912,-2637.103271484375,14905.52734375,-47966.4375,-125590.1484375,3324.553466796875,2747.207763671875,2056.3603515625,2735.1826171875,0
0.0912,-11652.767578125,11312.619140625,-49469.9921875,-123264.578125,3282.263916015625,2736.2109375,2049.297119140625,2730.265380859375,0
0.0912,-4918.36669921875,14340.7431640625,-48950.8046875,-123806.2109375,7809.07275390625,7184.96728515625,6484.50830078125,7159.62060546875,0
0.0912,2178.2666015625,16066.07421875,-47681.36328125,-125791.0,7200.8818359375,6572.88720703125,5875.5576171875,6554.24609375,0
0.0912,-1252.010498046875,15274.46484375,-47808.3203125,-125834.3125,3814.01171875,3192.85693359375,2501.070556640625,3181.010498046875,0
0.0912,-10822.2216796875,11720.5380859375,-49277.36328125,-123603.8828125,2863.079345703125,2278.357666015625,1590.9522705078125,2260.789306640625,0
0.1200,-6850.31689453125,13547.435546875,-49220.7265625,-123442.859375,7201.10546875,6625.771484375,5914.80712890625,6580.12939453125,0
0.1200,1988.0086669921875,16103.357421875,-47803.40234375,-125584.46875,7678.13623046875,7100.43310546875,6390.81005859375,7061.89892578125,0
0.1200,-51.94544982910156,15520.423828125,-47678.41015625,-125972.453125,4301.9951171875,3741.681640625,3037.691162109375,3712.892578125,0
0.1200,-9534.716796875,12334.451171875,-49015.046875,-123998.078125,2459.85400390625,2013.66845703125,1336.2764892578125,2010.1368408203125,0
0.1200,-8834.3916015625,12732.0439453125,-49419.296875,-123135.7890625,6424.15869140625,5850.83642578125,5153.28369140625,5818.203125,0
0.1200,1327.9169921875,16055.255859375,-47955.52734375,-125319.734375,8075.95263671875,7460.7431640625,6763.1455078125,7431.64111328125,0
0.1200,852.763671875,15694.1416015625,-47609.43359375,-126055.8203125,4891.6337890625,4277.005859375,3581.1513671875,4252.3740234375,0
0.1200,-7871.7021484375,13035.71484375,-48733.27734375,-124426.5625,2540.40966796875,1945.1827392578125,1268.3719482421875,1938.253662109375,0
0.1200,-10332.0927734375,12007.2666015625,-49582.19921875,-122969.046875,5603.98388671875,5021.2294921875,4328.23583984375,4993.46875,0
0.1200,403.85125732421875,15898.7490234375,-48167.01953125,-125000.375,8294.91015625,7708.84765625,7015.72021484375,7682.830078125,0
0.1806,1548.2156982421875,15809.119140625,-47568.62109375,-126063.46875,5426.779296875,4841.07421875,4149.91357421875,4820.19775390625,0
0.1806,-6087.76513671875,13750.92578125,-48449.546875,-124849.3203125,2548.411376953125,2043.5303955078125,1368.5076904296875,2044.4244384765625,0
0.1806,-11474.3564453125,11472.92578125,-49613.89453125,-122902.2578125,4683.13671875,4142.8505859375,3453.343994140625,4124.56689453125,0
0.1806,-1120.8057861328125,15572.4140625,-48400.73046875,-124620.5703125,8321.5537109375,7714.74853515625,7021.3974609375,7690.6083984375,0
0.1806,1930.251708984375,15902.59375,-47569.37890625,-126021.9375,5998.134765625,5390.033203125,4698.42529296875,5372.2412109375,0
0.1806,-4364.7138671875,14374.986328125,-48184.5,-125226.390625,2836.078369140625,2292.260498046875,1617.416748046875,2293.243896484375,0
0.1806,-11850.1787109375,11234.611328125,-49585.8203125,-122992.4296875,3916.87451171875,3371.402587890625,2695.575439453125,3361.612548828125,0
0.1806,-2790.16796875,15062.5703125,-48659.51953125,-124203.625,8178.63623046875,7561.77294921875,6874.77001953125,7539.42138671875,0
0.1806,2205.133544921875,15973.001953125,-47589.62890625,-125908.296875,6582.85595703125,5964.07080078125,5278.94482421875,5948.55859375,0
0.1806,-2733.5732421875,14869.7646484375,-47962.63671875,-125539.9453125,3232.9111328125,2659.454833984375,1984.7452392578125,2660.12548828125,0
0.2110,-11613.16015625,11299.341796875,-49471.46875,-123218.625,3229.200927734375,2713.32275390625,2040.2222900390625,2704.739501953125,0
