timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.0000,3479.9873046875,9922.3408203125,-43824.97265625,-32295.62890625,-304604.0,-324104.8125,-304471.5,-306127.5,0
0.0000,6808.072265625,12588.0537109375,-42781.27734375,-34583.46484375,-304606.28125,-324107.46875,-304468.28125,-306118.15625,0
0.0000,-1795.1578369140625,4043.43017578125,-44112.546875,-32362.283203125,-304601.34375,-324102.125,-304460.28125,-306104.46875,0
0.0000,-4622.4296875,1352.2357177734375,-45001.609375,-30387.05859375,-304598.4375,-324098.65625,-304457.15625,-306101.15625,0
0.0001,1866.4151611328125,8469.5224609375,-44107.9453125,-31733.169921875,-304597.34375,-324097.625,-304455.03125,-306099.15625,0
0.0001,7475.04833984375,13232.1865234375,-42774.796875,-34502.640625,-304609.625,-324110.6875,-304466.09375,-306110.28125,0
0.0001,-264.2869873046875,5732.95361328125,-43845.71484375,-32855.00390625,-304597.4375,-324098.125,-304455.53125,-306099.625,0
0.0001,-4725.91796875,1302.03369140625,-44970.23046875,-30501.052734375,-304592.46875,-324092.84375,-304451.15625,-306095.40625,0
0.0001,515.1629638671875,7051.66162109375,-44391.49609375,-31244.29296875,-304599.75,-324100.3125,-304457.90625,-306101.90625,0
0.0001,7649.212890625,13442.60546875,-42864.828125,-34258.828125,-304609.0,-324110.125,-304465.5625,-306109.4375,0
0.0569,1466.2296142578125,7352.203125,-43573.9140625,-33353.13671875,-304601.21875,-324102.28125,-304459.15625,-306103.125,0
0.0569,-4604.72705078125,1255.7208251953125,-44875.45703125,-30708.25390625,-304587.8125,-324088.1875,-304446.5625,-306090.65625,0
0.0569,-1015.17138671875,5531.07275390625,-44600.57421875,-30835.568359375,-304589.59375,-324089.78125,-304447.625,-306091.875,0
0.0569,7085.7255859375,13086.140625,-43005.734375,-33876.703125,-304607.46875,-324108.03125,-304463.96875,-306107.90625,0
0.0569,2863.43701171875,8703.58984375,-43287.234375,-33805.625,-304604.9375,-324105.71875,-304462.5625,-306106.53125,0
0.0569,-4460.2900390625,1313.20947265625,-44753.37109375,-31016.88671875,-304607.5625,-324107.90625,-304466.125,-306110.40625,0
