timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.0000,7641.74755859375,12049.6005859375,-47688.6484375,-64007.83203125,-287703.09375,-304315.625,-290185.34375,-291193.625,0
0.0000,9626.0458984375,14025.494140625,-47355.25,-64537.390625,-287714.46875,-304327.9375,-290197.1875,-291205.28125,0
0.0000,8322.8046875,12206.5546875,-47485.6953125,-64481.01953125,-287719.1875,-304332.71875,-290202.53125,-291210.65625,0
0.0000,6578.3857421875,10449.1708984375,-47789.54296875,-64021.2890625,-287714.4375,-304326.96875,-290197.28125,-291205.59375,0
0.0000,7270.97705078125,11632.427734375,-47756.59765625,-63964.60546875,-287714.34375,-304326.84375,-290196.5,-291204.78125,0
0.0000,9411.55859375,14002.830078125,-47404.37890625,-64475.69921875,-287716.59375,-304329.78125,-290198.96875,-291207.15625,0
0.0000,8756.9208984375,12697.0859375,-47442.421875,-64545.8828125,-287717.46875,-304330.90625,-290200.53125,-291208.71875,0
0.0000,6732.880859375,10590.0322265625,-47759.45703125,-64086.87109375,-287714.84375,-304327.5625,-290197.71875,-291205.90625,0
0.0000,6947.14501953125,11255.845703125,-47804.87890625,-63930.2265625,-287719.84375,-304332.25,-290202.15625,-291210.46875,0
0.0000,9153.7978515625,13763.666015625,-47452.03125,-64395.546875,-287719.875,-304333.0,-290202.15625,-291210.34375,0
0.0286,9050.041015625,13169.69140625,-47393.6953125,-64596.48828125,-287718.1875,-304331.78125,-290201.25,-291209.53125,0
0.0286,6910.13037109375,10786.3251953125,-47713.32421875,-64160.71875,-287712.5625,-304325.65625,-290195.625,-291204.15625,0
0.0286,6778.2548828125,10927.3642578125,-47824.58984375,-63907.1171875,-287711.8125,-304324.40625,-290194.09375,-291202.84375,0
0.0286,8898.630859375,13408.1396484375,-47509.25390625,-64299.2109375,-287712.0625,-304324.8125,-290194.21875,-291202.6875,0
0.0286,9362.8759765625,13488.3369140625,-47343.94140625,-64611.8671875,-287698.9375,-304312.09375,-290181.75,-291190.3125,0
0.0286,7227.8828125,11015.3408203125,-47664.95703125,-64239.75390625,-287708.21875,-304321.15625,-290191.375,-291199.9375,0
0.0286,6639.45068359375,10675.0126953125,-47836.796875,-63906.71484375,-287707.1875,-304319.5,-290189.625,-291198.28125,0
0.0286,8535.3701171875,13010.6357421875,-47578.05078125,-64201.84765625,-287710.59375,-304323.3125,-290192.84375,-291201.34375,0
0.0286,9583.2646484375,13917.580078125,-47354.1328125,-64629.79296875,-287715.96875,-304329.1875,-290198.875,-291207.0,0
0.0286,7590.56201171875,11428.892578125,-47634.2890625,-64332.06640625,-287720.65625,-304333.53125,-290203.84375,-291212.0,0
0.0900,6560.28076171875,10507.5986328125,-47846.94140625,-63928.93359375,-287708.65625,-304320.71875,-290191.21875,-291199.46875,0
0.0900,8057.53466796875,12548.1787109375,-47642.24609375,-64098.26953125,-287697.21875,-304309.3125,-290179.34375,-291187.59375,0
0.0900,9628.0576171875,14036.40234375,-47351.046875,-64598.859375,-287706.3125,-304319.46875,-290189.0,-291197.34375,0
0.0900,7876.8876953125,11733.591796875,-47577.91796875,-64409.94140625,-287719.21875,-304332.25,-290202.53125,-291211.0625,0
0.0900,6534.75537109375,10420.7841796875,-47854.5859375,-63975.55859375,-287719.875,-304332.1875,-290202.84375,-291211.1875,0
0.0900,7661.50634765625,12092.11328125,-47738.58203125,-64041.40625,-287722.75,-304335.15625,-290205.21875,-291213.59375,0
0.0900,9596.318359375,14023.21484375,-47391.90625,-64571.09765625,-287727.40625,-304340.46875,-290210.1875,-291218.53125,0
0.0900,8291.8251953125,12141.734375,-47525.83984375,-64486.0703125,-287719.5625,-304332.59375,-290203.0,-291211.28125,0
0.0900,6574.54150390625,10440.990234375,-47829.015625,-64027.0546875,-287714.78125,-304326.96875,-290197.8125,-291206.1875,0
0.0900,7279.2919921875,11749.3720703125,-47793.7890625,-63978.015625,-287715.65625,-304327.5625,-290198.125,-291206.1875,0
0.1199,9498.4169921875,14080.345703125,-47441.3046875,-64508.9609375,-287729.21875,-304342.15625,-290211.875,-291220.03125,0
0.1200,8769.572265625,12579.2470703125,-47477.6484375,-64553.57421875,-287719.5,-304332.59375,-290202.59375,-291210.90625,0
0.1200,6703.64501953125,10572.91015625,-47798.6171875,-64090.8046875,-287714.84375,-304327.09375,-290198.03125,-291206.1875,0
0.1200,7002.13037109375,11373.5498046875,-47833.98046875,-63926.96484375,-287707.96875,-304320.09375,-290190.78125,-291199.0625,0
0.1200,9272.84375,13941.0498046875,-47490.1640625,-64413.33984375,-287719.1875,-304331.96875,-290201.875,-291209.9375,0
0.1200,8142.91845703125,11837.169921875,-47518.1953125,-67889.4375,-288063.71875,-304519.46875,-290599.40625,-291555.28125,0
0.1200,7338.88134765625,10798.1259765625,-47567.7265625,-67867.3515625,-288053.46875,-304509.21875,-290589.625,-291545.4375,0
0.1200,5950.078125,9363.3232421875,-47820.74609375,-67523.984375,-288049.75,-304504.96875,-290586.0,-291542.03125,0
0.1200,6293.44580078125,9983.271484375,-47829.328125,-67438.828125,-288045.96875,-304501.03125,-290581.625,-291537.75,0
0.1200,7843.3603515625,11769.0859375,-47577.11328125,-67804.546875,-288057.09375,-304512.8125,-290592.5,-291548.5625,0
0.1760,7456.943359375,11218.8759765625,-47586.27734375,-67872.046875,-288062.5,-304518.375,-290598.34375,-291554.59375,0
0.1760,5978.59912109375,9717.732421875,-47834.24609375,-67528.9453125,-288050.84375,-304506.125,-290587.125,-291543.15625,0
0.1760,6154.90966796875,9949.1630859375,-47914.71484375,-67368.90625,-288053.90625,-304508.71875,-290589.59375,-291545.5625,0
0.1760,7718.9951171875,11644.1845703125,-47670.8125,-67647.59375,-288043.3125,-304498.6875,-290578.40625,-291534.4375,0
0.1760,7687.0771484375,11534.75,-47608.26953125,-67776.828125,-288038.21875,-304493.875,-290573.9375,-291530.0,0
0.1760,6233.587890625,9777.9033203125,-47842.203125,-67505.125,-288052.5625,-304507.78125,-290588.5625,-291544.4375,0
0.1760,6030.41064453125,9566.4111328125,-47928.078125,-67322.1484375,-288054.40625,-304509.1875,-290589.9375,-291545.96875,0
0.1760,7450.46142578125,11183.9619140625,-47710.5078125,-67582.1015625,-288059.28125,-304514.40625,-290594.5,-291550.5,0
0.1760,7872.41748046875,11459.783203125,-47585.11328125,-67808.5234375,-288064.375,-304520.1875,-290600.09375,-291555.9375,0
0.1760,6380.79638671875,9824.126953125,-47792.09375,-67555.1015625,-288056.40625,-304511.8125,-290592.59375,-291548.46875,0
0.2099,5959.689453125,9405.7919921875,-47916.5,-67311.2421875,-288043.375,-304498.375,-290579.3125,-291535.4375,0
0.2099,7341.2509765625,10965.048828125,-47730.4453125,-67507.265625,-288038.53125,-304493.3125,-290573.84375,-291529.9375,0
0.2099,8158.564453125,11787.0126953125,-47546.8046875,-67806.9609375,-288047.3125,-304502.78125,-290583.15625,-291539.09375,0
0.2099,6676.3759765625,10167.2705078125,-47734.19921875,-67619.4296875,-288058.15625,-304513.46875,-290594.40625,-291550.53125,0
0.2099,5954.6826171875,9433.150390625,-47905.1015625,-67348.8828125,-288056.375,-304511.3125,-290592.75,-291548.84375,0
0.2099,7254.2578125,10858.744140625,-47763.97265625,-67484.0234375,-288054.59375,-304509.65625,-290590.125,-291546.25,0
0.2100,8412.48046875,12169.271484375,-47507.28515625,-67881.5234375,-288061.25,-304516.96875,-290597.15625,-291553.09375,0
0.2100,6921.7978515625,10652.7958984375,-47647.56640625,-67767.21875,-288061.78125,-304517.40625,-290598.15625,-291554.09375,0
0.2100,5877.5693359375,9531.7216796875,-47855.9296875,-67447.140625,-288053.4375,-304508.375,-290590.0,-291546.03125,0
0.2100,7092.1181640625,10786.50390625,-47730.08984375,-67533.734375,-288052.125,-304507.125,-290587.9375,-291543.90625,0
