timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.0000,10230.8837890625,12740.1796875,-43105.2890625,-50048.14453125,-302597.46875,-324005.5625,-302308.25,-304316.5625,0
0.0000,12871.1611328125,13787.0458984375,-41649.1640625,-53763.4921875,-302608.15625,-324017.0625,-302317.21875,-304324.71875,0
0.0000,4572.31689453125,7905.00634765625,-43622.59765625,-49910.0546875,-302587.8125,-323995.96875,-302300.4375,-304308.5,0
0.0000,1628.86083984375,5775.6005859375,-44803.3046875,-46860.16015625,-302585.125,-323993.0,-302299.3125,-304308.28125,0
0.0001,8755.9814453125,11805.7431640625,-43513.74609375,-49176.11328125,-302595.6875,-324003.90625,-302307.125,-304315.875,0
0.0001,13359.2333984375,14157.3701171875,-41622.7890625,-53682.4921875,-302606.25,-324015.0,-302314.9375,-304322.71875,0
0.0001,6066.6650390625,8976.3251953125,-43231.30859375,-50737.9609375,-302579.78125,-323988.21875,-302291.84375,-304300.0,0
0.0001,1325.41357421875,5371.8388671875,-44764.4609375,-47022.12109375,-302572.53125,-323980.375,-302286.9375,-304295.6875,0
0.0001,7290.8701171875,10773.4951171875,-43888.8515625,-48393.35546875,-302588.84375,-323997.15625,-302301.21875,-304309.96875,0
0.0001,13472.9150390625,14335.78125,-41719.390625,-53329.51171875,-302601.0625,-324009.90625,-302310.0,-304318.03125,0
0.0290,7594.36181640625,10177.7763671875,-42840.734375,-51587.28515625,-302593.0,-324001.5625,-302304.5,-304312.34375,0
0.0290,1246.8695068359375,5319.31201171875,-44674.73828125,-47334.1484375,-302578.9375,-323987.0625,-302293.21875,-304301.9375,0
0.0290,5824.7744140625,9629.9345703125,-44216.796875,-47760.30859375,-302591.03125,-323999.0625,-302304.1875,-304312.75,0
0.0290,13242.78125,14310.568359375,-41948.80859375,-52761.15234375,-302611.28125,-324019.625,-302320.59375,-304328.1875,0
0.0290,9185.4482421875,11268.98828125,-42449.17578125,-52361.94921875,-302587.875,-323996.15625,-302298.5,-304306.09375,0
0.0290,1565.337158203125,5474.34375,-44519.57421875,-47765.8046875,-302578.03125,-323985.90625,-302292.25,-304300.71875,0
0.0290,4460.78173828125,8532.017578125,-44478.40234375,-47285.2890625,-302591.71875,-323999.28125,-302305.28125,-304313.875,0
0.0290,12603.431640625,14069.0361328125,-42256.28125,-51988.09375,-302602.71875,-324010.84375,-302312.3125,-304320.09375,0
0.0290,10627.1806640625,12273.966796875,-42113.8984375,-53029.23828125,-302601.9375,-324010.21875,-302311.96875,-304319.3125,0
