timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.0000,7951.98974609375,8716.4189453125,-46837.5390625,-94214.3828125,-288373.78125,-304651.5,-290963.40625,-291866.625,0
0.0000,7726.28173828125,8392.095703125,-46867.35546875,-94147.8125,-288353.875,-304631.625,-290943.375,-291846.8125,0
0.0000,7847.24951171875,8523.166015625,-46871.19921875,-94151.078125,-288357.1875,-304634.84375,-290946.59375,-291850.0,0
0.0000,8084.8486328125,8816.5546875,-46858.86328125,-94188.671875,-288376.625,-304654.09375,-290966.125,-291869.3125,0
0.0001,8013.904296875,8791.7890625,-46890.9609375,-94148.7109375,-288380.21875,-304658.21875,-290970.0,-291873.34375,0
0.0001,7776.08154296875,8531.4365234375,-46941.609375,-94100.5625,-288379.0,-304657.0,-290968.8125,-291872.21875,0
0.0001,7775.634765625,8541.091796875,-46940.53515625,-94089.75,-288375.6875,-304653.625,-290965.4375,-291868.71875,0
0.0001,8010.59619140625,8750.8857421875,-46908.83984375,-94113.9765625,-288379.75,-304657.59375,-290969.34375,-291872.65625,0
0.0001,8022.93408203125,8806.8994140625,-46929.08984375,-94079.015625,-288383.15625,-304660.90625,-290972.78125,-291876.28125,0
0.0001,7828.5185546875,8569.3896484375,-46977.99609375,-94020.1015625,-288377.65625,-304655.09375,-290967.15625,-291870.59375,0
0.0040,7844.25439453125,8459.955078125,-46998.47265625,-94000.1171875,-288378.96875,-304656.4375,-290968.34375,-291871.625,0
0.0040,8044.97314453125,8693.173828125,-46971.37890625,-94009.234375,-288376.6875,-304654.15625,-290966.21875,-291869.59375,0
0.0040,8038.75927734375,8752.0478515625,-46985.28515625,-93981.1171875,-288383.875,-304661.34375,-290973.46875,-291876.96875,0
0.0040,7834.5087890625,8600.32421875,-47043.578125,-93927.7890625,-288386.03125,-304663.28125,-290975.375,-291878.96875,0
0.0040,7786.72119140625,8533.1796875,-47069.1484375,-93899.7109375,-288383.25,-304660.375,-290972.53125,-291876.15625,0
0.0040,8000.18017578125,8730.27734375,-47027.70703125,-93898.8203125,-288370.875,-304648.03125,-290960.0,-291863.5,0
0.0040,8078.4111328125,8792.9072265625,-47018.3203125,-93867.5703125,-288363.03125,-304640.21875,-290952.0,-291855.6875,0
0.0040,7844.701171875,8564.0703125,-47055.82421875,-93800.6015625,-288350.46875,-304627.375,-290939.3125,-291843.21875,0
0.0040,7765.7548828125,8454.5458984375,-47105.58203125,-93786.65625,-288363.34375,-304640.34375,-290952.25,-291855.9375,0
0.0040,7915.466796875,8654.9521484375,-47087.02734375,-93808.1171875,-288371.40625,-304648.375,-290960.40625,-291863.84375,0
0.0341,8009.79150390625,8781.5078125,-47058.55078125,-93795.734375,-288362.5,-304639.53125,-290951.5625,-291855.21875,0
0.0341,7944.61376953125,8660.0927734375,-47111.390625,-93759.921875,-288371.125,-304648.125,-290960.125,-291863.625,0
0.0341,7831.201171875,8537.91796875,-47153.14453125,-93750.625,-288379.3125,-304656.15625,-290968.125,-291871.6875,0
