timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.0000,12823.9091796875,14658.451171875,-43853.9375,-55070.0859375,-304048.6875,-324109.78125,-303878.84375,-305632.96875,0
0.0000,12506.783203125,13893.171875,-43378.33984375,-56645.88671875,-304045.5625,-324107.125,-303876.125,-305630.65625,0
0.0000,3925.591796875,7217.02001953125,-45387.4921875,-52811.48828125,-304030.75,-324091.125,-303863.3125,-305617.09375,0
0.0000,3599.1220703125,7323.5927734375,-45930.90625,-51216.9609375,-304034.59375,-324094.40625,-303866.6875,-305620.15625,0
0.0000,11618.837890625,13924.5986328125,-44234.9453125,-54302.9765625,-304053.5,-324114.125,-303883.8125,-305637.75,0
0.0000,13547.3017578125,14664.2177734375,-43189.421875,-56925.37109375,-304051.71875,-324113.1875,-303882.125,-305636.5625,0
0.0000,5086.49658203125,8250.7431640625,-45111.8046875,-53429.6484375,-304033.8125,-324094.34375,-303866.53125,-305620.375,0
0.0000,3002.017822265625,6678.29833984375,-45999.34765625,-51179.54296875,-304029.25,-324089.03125,-303861.875,-305615.3125,0
0.0000,10278.5830078125,13007.73046875,-44622.97265625,-53526.609375,-304043.90625,-324104.3125,-303874.625,-305628.34375,0
0.0000,14267.5634765625,15184.1640625,-43111.01171875,-56979.59765625,-304052.8125,-324114.28125,-303882.96875,-305637.28125,0
0.0303,6525.6806640625,9473.96484375,-44782.4765625,-54103.5546875,-304026.375,-324086.8125,-303858.75,-305612.6875,0
0.0303,2639.606689453125,6380.349609375,-46007.9765625,-51268.50390625,-304023.875,-324083.5,-303856.375,-305610.0,0
0.0303,8830.0107421875,11980.4892578125,-45002.1484375,-52825.125,-304047.71875,-324107.78125,-303878.59375,-305632.3125,0
0.0303,14536.41015625,15441.0302734375,-43138.37109375,-56807.578125,-304056.6875,-324117.875,-303886.5625,-305640.84375,0
0.0303,7933.57177734375,10494.7685546875,-44423.015625,-54821.625,-304045.25,-324106.1875,-303877.34375,-305631.3125,0
0.0303,2376.437255859375,5909.30859375,-45943.15625,-51485.26953125,-304035.46875,-324095.53125,-303868.21875,-305621.8125,0
0.0303,7230.69921875,10579.34765625,-45307.29296875,-52215.1875,-304040.5,-324100.53125,-303871.84375,-305625.4375,0
0.0303,14355.1376953125,15417.60546875,-43257.7734375,-56414.0078125,-304051.40625,-324112.375,-303881.1875,-305635.4375,0
0.0303,9471.2822265625,11637.12109375,-44037.4453125,-55491.1484375,-304030.125,-324090.71875,-303861.75,-305615.78125,0
0.0303,2559.76611328125,6012.35009765625,-45819.55078125,-51788.26953125,-304017.96875,-324077.40625,-303850.59375,-305603.90625,0
0.0892,5934.3427734375,9460.1962890625,-45594.87109375,-51740.97265625,-304039.3125,-324098.875,-303870.84375,-305624.3125,0
0.0892,13866.6181640625,15235.9306640625,-43517.3671875,-55847.97265625,-304055.96875,-324116.71875,-303885.90625,-305640.1875,0
0.0892,11058.2109375,12850.5078125,-43726.80078125,-56117.3125,-304053.125,-324114.0625,-303884.28125,-305638.75,0
0.0892,3083.243896484375,6524.0712890625,-45668.0078125,-52226.6328125,-304035.3125,-324095.15625,-303868.1875,-305621.90625,0
0.0892,4703.3876953125,8415.341796875,-45805.73828125,-51418.796875,-304044.4375,-324103.5625,-303876.34375,-305629.90625,0
0.0892,12968.3017578125,14757.24609375,-43830.9609375,-55144.47265625,-304048.46875,-324108.5625,-303878.5,-305632.65625,0
0.0892,12379.556640625,13811.0517578125,-43428.36328125,-56587.76953125,-304046.28125,-324107.125,-303877.03125,-305631.3125,0
0.0892,3850.847412109375,7159.17333984375,-45446.09765625,-52751.18359375,-304042.90625,-324102.90625,-303875.9375,-305629.40625,0
0.0893,3742.97802734375,7473.9306640625,-45943.51171875,-51234.9765625,-304043.78125,-324103.03125,-303876.03125,-305629.3125,0
0.0893,11803.865234375,14039.3974609375,-44201.91015625,-54385.2734375,-304052.53125,-324112.78125,-303882.96875,-305636.90625,0
0.1154,13463.1689453125,14589.697265625,-43223.9765625,-56892.73828125,-304054.1875,-324115.28125,-303884.71875,-305638.84375,0
