timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.0000,8245.736328125,11500.150390625,-43634.30859375,-46891.13671875,-303076.75,-324037.34375,-302827.15625,-304747.9375,0
0.0000,12939.5126953125,13828.486328125,-41644.9609375,-51664.75390625,-303089.40625,-324050.78125,-302837.21875,-304756.9375,0
0.0000,5047.42578125,8378.505859375,-43386.875,-48499.703125,-303060.28125,-324021.21875,-302811.65625,-304731.8125,0
0.0000,354.9009704589844,4929.18505859375,-44978.6796875,-44577.0625,-303042.84375,-324002.84375,-302795.875,-304716.96875,0
0.0000,6734.3115234375,10551.67578125,-44039.59375,-46063.98828125,-303070.71875,-324031.0625,-302821.75,-304742.625,0
0.0000,13124.5400390625,14057.3681640625,-41755.51171875,-51301.046875,-303091.125,-324052.5,-302839.09375,-304758.59375,0
0.0000,6766.6767578125,9562.701171875,-42968.62890625,-49401.23828125,-303071.59375,-324032.8125,-302821.96875,-304741.875,0
0.0000,309.7951354980469,4600.47998046875,-44891.73046875,-44911.30859375,-303062.40625,-324022.65625,-302815.4375,-304736.4375,0
0.0000,5166.7392578125,9179.8603515625,-44370.48828125,-45387.9375,-303073.53125,-324033.5625,-302825.0625,-304745.9375,0
0.0000,12844.7861328125,13991.20703125,-41953.7265625,-50679.7578125,-303085.1875,-324046.25,-302833.28125,-304753.15625,0
0.0312,8326.2021484375,10549.9326171875,-42522.0,-50229.37109375,-303065.75,-324026.8125,-302815.40625,-304735.375,0
0.0312,452.13104248046875,4524.17138671875,-44716.1796875,-45365.72265625,-303059.09375,-324019.125,-302811.875,-304732.78125,0
0.0312,3745.74951171875,7915.64599609375,-44642.15234375,-44888.421875,-303070.09375,-324029.96875,-302822.0625,-304743.25,0
0.0312,12220.412109375,13747.0810546875,-42292.578125,-49895.2109375,-303088.84375,-324049.59375,-302837.4375,-304757.5,0
0.0312,9922.1171875,11719.8232421875,-42180.73046875,-50959.734375,-303086.40625,-324047.59375,-302835.65625,-304755.375,0
0.0312,1136.0943603515625,5150.46728515625,-44509.3359375,-45955.26953125,-303067.53125,-324027.78125,-302820.46875,-304741.1875,0
0.0312,2461.284423828125,6962.70166015625,-44837.1015625,-44556.05078125,-303066.6875,-324026.59375,-302819.125,-304740.34375,0
0.0312,11191.6513671875,13295.6650390625,-42680.3828125,-48952.05859375,-303076.15625,-324036.40625,-302825.28125,-304745.53125,0
0.0312,11197.5517578125,12593.41796875,-41872.90234375,-51463.27734375,-303082.375,-324043.3125,-302831.1875,-304750.875,0
0.0312,1891.8961181640625,5859.10693359375,-44204.63671875,-46656.890625,-303065.25,-324025.65625,-302817.8125,-304738.59375,0
0.0601,1502.12646484375,5973.63720703125,-44956.90625,-44402.49609375,-303065.53125,-324025.4375,-302818.125,-304739.625,0
0.0601,9959.8466796875,12548.3125,-43121.60546875,-47988.83203125,-303083.28125,-324043.46875,-302833.03125,-304753.53125,0
0.0601,12230.6943359375,13302.818359375,-41695.56640625,-51723.40625,-303090.59375,-324051.625,-302839.15625,-304758.3125,0
0.0601,3193.572265625,6917.32763671875,-43861.5390625,-47472.37109375,-303071.8125,-324032.1875,-302823.90625,-304744.09375,0
0.0602,763.5802001953125,5287.61767578125,-45006.75390625,-44402.13671875,-303061.375,-324020.78125,-302814.1875,-304735.46875,0
0.0602,8471.578125,11668.458984375,-43538.15234375,-47038.4375,-303060.84375,-324020.40625,-302810.75,-304731.65625,0
0.0602,12832.89453125,13748.6455078125,-41621.1796875,-51687.59765625,-303076.875,-324037.4375,-302824.5625,-304744.21875,0
0.0602,4660.427734375,8082.7919921875,-43456.5703125,-48344.8515625,-303067.34375,-324027.53125,-302818.65625,-304738.59375,0
0.0602,352.62109375,4791.6767578125,-44989.18359375,-44549.48046875,-303056.71875,-324016.25,-302809.59375,-304730.59375,0
0.0602,6984.9638671875,10604.068359375,-43968.3359375,-46208.6953125,-303077.25,-324037.3125,-302828.15625,-304749.0625,0
0.1204,13097.583984375,14008.685546875,-41715.1015625,-51387.28125,-303089.96875,-324050.90625,-302837.96875,-304757.5625,0
0.1204,6381.95849609375,9290.859375,-43033.5859375,-49241.37890625,-303068.6875,-324029.125,-302819.34375,-304739.1875,0
0.1204,287.71160888671875,4585.59375,-44905.36328125,-44840.453125,-303054.40625,-324013.9375,-302807.40625,-304728.4375,0
0.1204,5460.2177734375,9456.9326171875,-44312.4609375,-45494.6015625,-303065.5625,-324025.0625,-302817.03125,-304738.15625,0
