timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.3548,8563.578125,15618.4580078125,-43375.1640625,-164559.25,-289447.0,-305161.21875,-292224.75,-292964.5625,0
0.3548,8516.1923828125,15638.5751953125,-43362.06640625,-164566.078125,-289444.5625,-305158.75,-292222.5,-292962.09375,0
0.3548,8363.306640625,15467.8525390625,-43401.26953125,-164559.953125,-289455.8125,-305169.8125,-292233.65625,-292973.25,0
0.3548,8377.4775390625,15461.236328125,-43423.98046875,-164554.90625,-289466.625,-305180.53125,-292244.375,-292984.1875,0
0.3548,8621.111328125,15577.0625,-43411.0625,-164567.6875,-289471.375,-305185.4375,-292249.1875,-292988.8125,0
0.3548,8664.02734375,15648.4541015625,-43403.19140625,-164583.5625,-289475.0,-305189.21875,-292252.78125,-292992.40625,0
0.3622,8377.25390625,15498.5185546875,-43405.921875,-164555.984375,-289459.875,-305174.0,-292237.71875,-292977.46875,0
0.3622,8297.1005859375,15434.1015625,-43420.671875,-164533.0,-289455.25,-305168.96875,-292232.875,-292972.625,0
0.3622,8475.7353515625,15617.6533203125,-43403.8203125,-164535.859375,-289452.875,-305166.53125,-292230.53125,-292970.28125,0
0.3622,8620.0390625,15701.5625,-43403.37109375,-164562.78125,-289466.78125,-305180.9375,-292244.71875,-292984.5,0
0.3622,8465.54296875,15584.1708984375,-43433.27734375,-164568.5,-289479.40625,-305193.78125,-292257.375,-292997.125,0
0.3622,8364.55859375,15476.1669921875,-43451.65234375,-164542.84375,-289475.65625,-305189.75,-292253.3125,-292993.1875,0
0.3622,8561.7451171875,15575.6328125,-43432.4296875,-164537.15625,-289468.4375,-305182.28125,-292245.84375,-292985.78125,0
0.3622,8685.57421875,15682.697265625,-43413.51953125,-164550.890625,-289468.03125,-305182.0625,-292245.71875,-292985.78125,0
0.3622,8526.5634765625,15598.251953125,-43427.15625,-164552.265625,-289470.78125,-305184.875,-292248.625,-292988.40625,0
0.3622,8390.6650390625,15459.58203125,-43456.34765625,-164530.90625,-289472.34375,-305186.25,-292250.0,-292989.8125,0
0.3881,8511.9013671875,15576.0791015625,-43451.02734375,-164529.515625,-289472.96875,-305186.84375,-292250.84375,-292990.46875,0
0.3881,8619.4130859375,15704.0654296875,-43423.578125,-164537.75,-289468.0625,-305181.84375,-292245.8125,-292985.46875,0
0.3881,8527.3232421875,15667.498046875,-43424.203125,-164538.1875,-289465.875,-305179.5625,-292243.3125,-292983.09375,0
0.3881,8367.0615234375,15508.1298828125,-43456.8828125,-164517.484375,-289467.625,-305181.34375,-292245.125,-292984.84375,0
0.3881,8455.619140625,15563.607421875,-43446.375,-164503.09375,-289459.34375,-305173.0625,-292237.03125,-292976.75,0
0.3881,8637.875,15645.50390625,-43424.3828125,-164513.5625,-289457.59375,-305171.3125,-292235.4375,-292975.0625,0
0.3881,8672.7890625,15617.072265625,-43423.9375,-164517.40625,-289453.28125,-305166.6875,-292230.96875,-292970.40625,0
0.3881,8446.857421875,15426.6357421875,-43445.9296875,-164492.453125,-289448.96875,-305162.34375,-292226.5,-292966.25,0
0.3881,8382.841796875,15460.833984375,-43455.54296875,-164492.90625,-289461.28125,-305174.9375,-292239.0625,-292978.71875,0
0.3881,8563.66796875,15577.0625,-43435.87109375,-164504.484375,-289463.375,-305176.90625,-292241.1875,-292980.71875,0
0.4183,8544.8916015625,15593.06640625,-43422.90625,-164508.8125,-289457.375,-305171.25,-292235.46875,-292975.0,0
0.4183,8379.17578125,15413.8955078125,-43458.58203125,-164498.1875,-289464.1875,-305178.21875,-292242.40625,-292981.75,0
0.4183,8357.2265625,15375.4501953125,-43466.046875,-164482.3125,-289463.875,-305177.71875,-292241.875,-292981.53125,0
0.4183,8527.7705078125,15525.609375,-43439.89453125,-164481.859375,-289455.375,-305169.125,-292233.25,-292972.875,0
0.4183,8573.94921875,15617.072265625,-43422.4609375,-164483.875,-289444.375,-305158.125,-292222.46875,-292962.125,0
0.4183,8428.751953125,15454.396484375,-43462.6953125,-164488.484375,-289462.625,-305176.5,-292240.8125,-292980.40625,0
0.4183,8369.3857421875,15364.140625,-43480.484375,-164472.921875,-289466.53125,-305180.34375,-292244.8125,-292984.25,0
0.4183,8540.1083984375,15496.41796875,-43467.34375,-164480.5625,-289469.6875,-305183.625,-292247.9375,-292987.46875,0
0.4183,8590.400390625,15585.7802734375,-43449.86328125,-164492.234375,-289468.1875,-305181.96875,-292246.4375,-292986.09375,0
0.4183,8431.4794921875,15461.8623046875,-43456.34765625,-164473.0625,-289456.96875,-305170.625,-292235.21875,-292974.84375,0
0.5091,8390.53125,15387.0732421875,-43489.42578125,-164457.71875,-289463.09375,-305176.8125,-292241.34375,-292981.0,0
0.5091,8511.677734375,15543.22265625,-43467.25390625,-164449.59375,-289452.6875,-305166.375,-292230.875,-292970.40625,0
0.5091,8663.580078125,15658.9150390625,-43460.28125,-164471.0,-289461.71875,-305175.4375,-292239.9375,-292979.4375,0
0.5091,8563.0859375,15608.712890625,-43476.1484375,-164467.875,-289462.0,-305175.75,-292240.1875,-292979.78125,0
0.5091,8463.21875,15569.642578125,-43509.8125,-164444.578125,-289461.84375,-305175.46875,-292239.8125,-292979.65625,0
0.5091,8614.8525390625,15686.4072265625,-43509.5,-164449.859375,-289470.0625,-305183.625,-292248.1875,-292987.71875,0
0.5091,8730.724609375,15811.755859375,-43488.7109375,-164460.625,-289468.78125,-305182.375,-292246.96875,-292986.5,0
0.5091,8726.4775390625,15730.6640625,-43495.23828125,-164460.234375,-289466.53125,-305180.28125,-292244.59375,-292984.40625,0
0.5091,8601.7998046875,15503.4814453125,-43512.76171875,-164426.828125,-289456.125,-305169.9375,-292234.3125,-292974.0625,0
0.5091,8598.1787109375,15510.72265625,-43500.01953125,-164417.71875,-289455.0,-305168.6875,-292233.03125,-292972.875,0
0.5367,8622.6318359375,15590.65234375,-43479.234375,-164436.9375,-289464.75,-305178.21875,-292242.9375,-292982.5625,0
0.5367,8568.2724609375,15437.3642578125,-43471.8125,-164437.421875,-289460.0625,-305173.59375,-292238.15625,-292977.78125,0
0.5367,8361.7861328125,15201.330078125,-43496.890625,-164413.0625,-289457.75,-305171.28125,-292235.875,-292975.375,0
0.5367,8364.87109375,15216.484375,-43502.79296875,-164404.796875,-289461.71875,-305175.21875,-292239.875,-292979.46875,0
0.5368,8531.0791015625,15417.203125,-43489.73828125,-164415.203125,-289464.21875,-305177.75,-292242.375,-292981.9375,0
0.5368,8556.42578125,15503.927734375,-43495.41796875,-164430.546875,-289470.75,-305184.1875,-292248.84375,-292988.40625,0
0.5368,8437.55859375,15365.302734375,-43515.21875,-164403.90625,-289459.75,-305173.0625,-292237.9375,-292977.4375,0
0.5368,8481.7255859375,15358.5966796875,-43516.828125,-164382.75,-289451.53125,-305164.84375,-292229.65625,-292969.15625,0
0.5368,8631.169921875,15532.0908203125,-43507.0390625,-164403.71875,-289464.5625,-305178.0,-292242.90625,-292982.15625,0
0.5368,8620.3515625,15593.3798828125,-43493.046875,-164418.390625,-289466.0625,-305179.46875,-292244.375,-292983.71875,0
0.5638,8458.837890625,15404.865234375,-43514.01171875,-164403.5,-289463.09375,-305176.46875,-292241.46875,-292980.78125,0
0.5638,8440.107421875,15344.470703125,-43535.6484375,-164386.78125,-289465.5625,-305178.65625,-292243.84375,-292983.15625,0
0.5638,8562.9521484375,15497.8486328125,-43515.53515625,-164388.515625,-289463.71875,-305177.28125,-292242.375,-292981.75,0
0.5638,8652.2255859375,15552.0732421875,-43510.03515625,-164407.390625,-289470.3125,-305183.71875,-292248.75,-292988.15625,0
0.5638,8545.607421875,15425.65234375,-43520.8984375,-164384.359375,-289455.40625,-305168.46875,-292233.5,-292973.21875,0
0.5638,8376.6728515625,15355.7802734375,-43544.0546875,-164364.96875,-289460.59375,-305173.59375,-292238.75,-292978.0,0
0.5638,8491.91796875,15474.5126953125,-43533.94921875,-164367.203125,-289464.625,-305177.90625,-292242.9375,-292982.21875,0
0.5638,8634.43359375,15569.0166015625,-43521.79296875,-164378.46875,-289465.96875,-305179.5625,-292244.5,-292984.03125,0
0.5638,8560.806640625,15452.7421875,-43545.70703125,-164378.859375,-289472.3125,-305185.59375,-292250.78125,-292990.15625,0
0.5638,8411.5419921875,15324.2646484375,-43569.0,-164349.359375,-289468.34375,-305181.5625,-292246.78125,-292986.125,0
0.5975,8496.9248046875,15423.4169921875,-43548.16796875,-164332.859375,-289457.0625,-305170.25,-292235.53125,-292974.96875,0
0.5975,8648.2021484375,15568.1220703125,-43531.1328125,-164340.59375,-289454.21875,-305167.25,-292232.53125,-292972.0625,0
0.5975,8605.46484375,15535.3544921875,-43538.375,-164343.859375,-289456.3125,-305169.4375,-292234.625,-292973.96875,0
0.5975,8413.59765625,15417.4716796875,-43570.0703125,-164323.390625,-289459.75,-305172.96875,-292238.15625,-292977.65625,0
0.5975,8485.7490234375,15477.552734375,-43571.01171875,-164321.015625,-289465.25,-305178.25,-292243.53125,-292983.09375,0
0.5975,8645.4306640625,15540.361328125,-43543.78515625,-164327.28125,-289461.5,-305174.6875,-292239.90625,-292979.375,0
0.5975,8634.5224609375,15523.91015625,-43549.0625,-164335.6875,-289464.1875,-305177.1875,-292242.40625,-292981.9375,0
0.5975,8462.50390625,15366.0625,-43580.890625,-164316.421875,-289465.90625,-305178.78125,-292244.09375,-292983.6875,0
0.5975,8495.2265625,15439.95703125,-43582.23046875,-164303.71875,-289464.40625,-305177.3125,-292242.71875,-292982.25,0
0.5976,8620.2177734375,15595.078125,-43561.7109375,-164312.96875,-289464.84375,-305177.84375,-292243.15625,-292982.46875,0
0.6288,8622.810546875,15599.638671875,-43553.57421875,-164319.984375,-289462.625,-305175.75,-292241.125,-292980.375,0
0.6288,8462.9951171875,15427.306640625,-43580.93359375,-164300.59375,-289460.96875,-305174.09375,-292239.375,-292979.0,0
