timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.0000,9466.9462890625,12257.4267578125,-43451.78515625,-51125.00390625,-302500.15625,-323987.1875,-302205.875,-304229.4375,0
0.0000,12491.3154296875,13496.9208984375,-41959.359375,-54938.8828125,-302514.96875,-324002.28125,-302218.53125,-304241.21875,0
0.0000,3551.602294921875,7107.22802734375,-43992.65234375,-50983.96484375,-302497.5625,-323984.28125,-302204.59375,-304228.3125,0
0.0000,380.2478332519531,4819.3037109375,-45202.64453125,-47861.3828125,-302495.65625,-323982.09375,-302204.4375,-304228.75,0
0.0001,7894.99267578125,11244.53515625,-43883.21875,-50235.94140625,-302511.90625,-323998.71875,-302218.40625,-304242.21875,0
0.0001,12995.2578125,13912.439453125,-41939.37890625,-54851.98046875,-302519.03125,-324006.28125,-302222.3125,-304245.34375,0
0.0001,5087.12255859375,8353.337890625,-43583.16796875,-51833.109375,-302485.3125,-323972.125,-302192.03125,-304215.46875,0
0.0001,-26.956199645996094,4415.00537109375,-45159.546875,-48031.97265625,-302486.0625,-323972.4375,-302194.875,-304219.15625,0
0.0001,6304.04052734375,10087.7880859375,-44260.96484375,-49433.828125,-302501.15625,-323987.8125,-302208.25,-304232.28125,0
0.0001,13108.08984375,14093.130859375,-42046.62109375,-54495.55859375,-302522.71875,-324010.03125,-302226.34375,-304249.375,0
0.0311,6816.56591796875,9645.6259765625,-43189.77734375,-52712.73828125,-302509.0,-323996.375,-302215.125,-304238.5,0
0.0311,53.91239929199219,4388.49609375,-45068.98046875,-48356.83203125,-302495.09375,-323981.6875,-302204.0,-304228.25,0
0.0311,4816.97900390625,8911.2822265625,-44590.60546875,-48786.34375,-302501.15625,-323987.5625,-302208.6875,-304233.09375,0
0.0311,12815.2822265625,14038.1904296875,-42255.83203125,-53886.96484375,-302509.46875,-323996.5,-302213.0625,-304236.34375,0
0.0311,8518.6513671875,10831.921875,-42774.39453125,-53503.8125,-302497.34375,-323984.28125,-302202.53125,-304225.5,0
0.0311,331.2975158691406,4656.94091796875,-44903.17578125,-48806.01171875,-302493.375,-323979.65625,-302202.15625,-304226.125,0
0.0311,3327.90625,7754.9814453125,-44852.5703125,-48306.8515625,-302501.09375,-323987.46875,-302209.1875,-304233.5,0
0.0311,12098.23828125,13760.044921875,-42584.4921875,-53113.328125,-302516.46875,-324003.375,-302220.75,-304244.125,0
0.0311,10050.1923828125,11915.04296875,-42429.8203125,-54185.8515625,-302510.875,-323998.15625,-302215.625,-304238.6875,0
0.0311,1013.9197387695312,5168.79541015625,-44675.9921875,-49372.26953125,-302491.1875,-323978.0,-302199.75,-304223.65625,0
0.0622,2115.234619140625,6609.9912109375,-45027.671875,-47989.81640625,-302493.09375,-323979.28125,-302201.28125,-304225.5,0
0.0622,11044.4423828125,13173.8037109375,-42956.3359375,-52202.58203125,-302499.71875,-323986.0,-302204.3125,-304227.625,0
0.0622,11388.033203125,12782.111328125,-42146.04296875,-54661.2734375,-302509.21875,-323996.15625,-302212.90625,-304235.90625,0
0.0622,1984.3428955078125,6004.3486328125,-44389.53125,-50067.3203125,-302500.4375,-323986.5625,-302208.1875,-304231.875,0
0.0622,1153.260498046875,5718.15673828125,-45143.8125,-47851.01171875,-302497.78125,-323983.65625,-302206.21875,-304230.71875,0
0.0622,9697.6611328125,12415.0068359375,-43385.40234375,-51272.70703125,-302508.78125,-323995.15625,-302214.15625,-304237.875,0
0.0622,12368.1572265625,13435.453125,-41984.34765625,-54897.80078125,-302521.09375,-324008.0,-302224.5625,-304247.3125,0
0.0622,3334.25390625,6980.44873046875,-44046.07421875,-50848.78125,-302504.375,-323990.59375,-302211.8125,-304235.3125,0
0.0623,548.7799682617188,4946.97705078125,-45176.3125,-47852.53125,-302487.90625,-323973.53125,-302196.625,-304220.78125,0
0.0623,8215.1142578125,11440.0234375,-43801.09765625,-50377.33984375,-302508.875,-323994.875,-302215.03125,-304238.84375,0
0.0918,12948.54296875,13862.7294921875,-41936.875,-54869.76953125,-302526.1875,-324013.125,-302229.5625,-304252.40625,0
0.0918,4850.14892578125,8111.6259765625,-43654.78515625,-51696.40625,-302501.1875,-323987.8125,-302208.15625,-304231.375,0
0.0918,12.919306755065918,4403.06982421875,-45162.85546875,-48021.46484375,-302499.5,-323985.375,-302208.375,-304232.5,0
0.0918,6537.52685546875,10186.1806640625,-44192.56640625,-49578.890625,-302514.09375,-324000.15625,-302221.125,-304244.9375,0
0.0918,13117.9248046875,14061.16796875,-42013.98828125,-54559.08203125,-302525.5,-324012.3125,-302229.25,-304251.875,0
0.0918,6594.12158203125,9375.259765625,-43240.47265625,-52556.54296875,-302503.1875,-323989.625,-302209.5,-304232.46875,0
0.0918,55.164100646972656,4263.05810546875,-45054.67578125,-48297.15234375,-302484.15625,-323969.78125,-302192.90625,-304217.21875,0
0.0918,5070.09033203125,9013.02734375,-44526.94921875,-48899.3984375,-302506.875,-323992.84375,-302214.40625,-304238.6875,0
0.0918,12893.9599609375,14038.279296875,-42208.89453125,-53996.80078125,-302518.125,-324005.0,-302222.0,-304244.9375,0
0.0919,8213.728515625,10571.1669921875,-42840.51171875,-53378.375,-302512.09375,-323998.6875,-302217.40625,-304240.5625,0
0.1521,209.34642028808594,4411.9208984375,-44913.0546875,-48729.5703125,-302493.09375,-323978.96875,-302202.0,-304225.90625,0
0.1521,3594.5625,7748.67822265625,-44798.34375,-48388.03515625,-302504.1875,-323990.15625,-302212.34375,-304236.65625,0
0.1521,12258.142578125,13771.9365234375,-42522.890625,-53251.59375,-302522.8125,-324009.375,-302227.1875,-304250.65625,0
0.1521,9860.6494140625,11671.23046875,-42490.2578125,-54080.21875,-302521.875,-324008.15625,-302226.625,-304249.75,0
0.1521,890.7615966796875,4872.59033203125,-44709.609375,-49276.9609375,-302499.1875,-323985.0,-302207.65625,-304231.75,0
0.1521,2297.267333984375,6635.02490234375,-44998.6171875,-48047.4375,-302507.0,-323992.5625,-302215.25,-304239.625,0
0.1521,11222.7646484375,13240.814453125,-42895.94140625,-52372.45703125,-302522.875,-324008.875,-302227.5625,-304251.0625,0
0.1521,11187.9853515625,12604.8623046875,-42204.55859375,-54599.62890625,-302529.40625,-324015.84375,-302233.46875,-304256.46875,0
0.1521,1858.14501953125,5634.96337890625,-44445.5,-49945.4140625,-302507.28125,-323993.25,-302215.625,-304239.21875,0
0.1521,1375.8837890625,5641.087890625,-45125.57421875,-47873.49609375,-302502.71875,-323988.09375,-302211.375,-304235.40625,0
0.1822,9947.5537109375,12477.7705078125,-43312.04296875,-51437.4375,-302515.75,-324001.5625,-302221.03125,-304244.5625,0
0.1822,12204.3193359375,13300.001953125,-42000.80078125,-54868.5625,-302523.3125,-324009.5625,-302226.875,-304249.75,0
0.1822,3037.959228515625,6694.927734375,-44116.21484375,-50714.58203125,-302515.5,-324001.25,-302223.125,-304246.53125,0
0.1822,557.363037109375,4946.26171875,-45181.5859375,-47859.28125,-302504.3125,-323989.875,-302213.375,-304237.5,0
0.1822,8461.966796875,11532.783203125,-43733.91015625,-50531.43359375,-302514.375,-324000.3125,-302220.75,-304244.5,0
0.1822,12869.8642578125,13782.396484375,-41936.3828125,-54884.96875,-302526.625,-324013.0,-302230.1875,-304253.0625,0
0.1822,4589.48291015625,7847.517578125,-43729.03515625,-51547.40625,-302510.71875,-323996.5,-302217.5,-304240.8125,0
